0.16047747105028207,0.17077053450126758,2024-05-22 02:00:00
0.16069824056450735,0.16610709366302706,2024-05-23 02:00:00
0.16065586973253884,0.15961778434931018,2024-05-24 02:00:00
0.16076901098346869,0.16354097163125014,2024-05-25 02:00:00
0.16124469967520563,0.17289907262276058,2024-05-26 02:00:00
0.16143938836317343,0.16620926121838425,2024-05-27 02:00:00
0.16174085979748143,0.1691269099380274,2024-05-28 02:00:00
0.1618692547148639,0.16501493019073454,2024-05-29 02:00:00
0.16194081063801424,0.16369393075519753,2024-05-30 02:00:00
0.16184552106917188,0.15951092663253355,2024-05-31 02:00:00
0.16173846243471018,0.15911552589039776,2024-06-01 02:00:00
0.1616762905638722,0.1601530797283416,2024-06-02 02:00:00
0.1614935488326928,0.15701637641879704,2024-06-03 02:00:00
0.16136514763774196,0.1582193183614468,2024-06-04 02:00:00
0.16137211716169822,0.16154287049862595,2024-06-05 02:00:00
0.16145587644531625,0.16350797889395807,2024-06-06 02:00:00
0.1614053693901969,0.16016794653977254,2024-06-07 02:00:00
0.1608917054193157,0.14830693813272558,2024-06-08 02:00:00
0.16031199741146154,0.14610915121903448,2024-06-09 02:00:00
0.15978123893211074,0.14677765618801594,2024-06-10 02:00:00
0.1591950799685904,0.14483418536234116,2024-06-11 02:00:00
0.1583658860243072,0.13805063438936901,2024-06-12 02:00:00
0.15788430182438656,0.14608548892633103,2024-06-13 02:00:00
0.15722177180581787,0.140989786350885,2024-06-14 02:00:00
0.15634841457850018,0.1349511625092175,2024-06-15 02:00:00
0.15557235662221225,0.1365589366931579,2024-06-16 02:00:00
0.15483747052415767,0.13683276112182022,2024-06-17 02:00:00
0.15381957563371046,0.12888115081775378,2024-06-18 02:00:00
0.1525774630966977,0.12214570593988511,2024-06-19 02:00:00
0.15138656227047526,0.12220949202802549,2024-06-20 02:00:00
0.1503281529801664,0.12439712536759981,2024-06-21 02:00:00
0.14929669694536776,0.12402602409280061,2024-06-22 02:00:00
0.14829542859133055,0.12376435391741886,2024-06-23 02:00:00
0.14726692407166814,0.12206856333993864,2024-06-24 02:00:00
0.14616416397329807,0.11914654156323184,2024-06-25 02:00:00
0.1453781801822968,0.12612157730276571,2024-06-26 02:00:00
0.144485622965388,0.12261797115112189,2024-06-27 02:00:00
0.14379625012636277,0.1269066155702451,2024-06-28 02:00:00
0.1429737615380518,0.12282279112443302,2024-06-29 02:00:00
0.14213690587007463,0.1216339420046335,2024-06-30 02:00:00
0.1414423716906216,0.1244262842940218,2024-07-01 02:00:00
0.14073311207430889,0.12335625147464792,2024-07-02 02:00:00
0.14011541388843785,0.12498180833459735,2024-07-03 02:00:00
0.13926780842478131,0.118501474565196,2024-07-04 02:00:00
0.13791788474914796,0.1048447546961304,2024-07-05 02:00:00
0.13665975290778404,0.10583552279436781,2024-07-06 02:00:00
0.13574600457945374,0.11335917053536093,2024-07-07 02:00:00
0.13450133241934709,0.10400686449673403,2024-07-08 02:00:00
0.13344230943964824,0.10749624643702649,2024-07-09 02:00:00
0.1324252402686402,0.10750704557894233,2024-07-10 02:00:00
0.13146519158083997,0.10794399872973458,2024-07-11 02:00:00
0.13049272883801016,0.10666739163868012,2024-07-12 02:00:00
0.1295951739155577,0.10760507831547218,2024-07-13 02:00:00
0.12891204332862533,0.11217534394878238,2024-07-14 02:00:00
0.12839246593973655,0.11566281991196131,2024-07-15 02:00:00
0.1282684338127253,0.12522964670094947,2024-07-16 02:00:00
0.128141919103681,0.1250423087320959,2024-07-17 02:00:00
0.12789395777888243,0.12181890532131723,2024-07-18 02:00:00
0.1275634579408544,0.11946621190916797,2024-07-19 02:00:00
0.12748088984945669,0.125457971610212,2024-07-20 02:00:00
0.12775743041746931,0.13453267433377875,2024-07-21 02:00:00
0.12824226803330585,0.1401207896213011,2024-07-22 02:00:00
0.12862688216703344,0.13804992844335925,2024-07-23 02:00:00
0.1287025107901726,0.1305554120570819,2024-07-24 02:00:00
0.12867569874605794,0.1280188036652491,2024-07-25 02:00:00
0.12853827863837453,0.12517148600013095,2024-07-26 02:00:00
0.1287660804597156,0.13434722508257227,2024-07-27 02:00:00
0.12889580377797716,0.13207402507538485,2024-07-28 02:00:00
0.12893916778237483,0.13000158589011787,2024-07-29 02:00:00
0.12891668749778346,0.1283659205252948,2024-07-30 02:00:00
0.1287816888456044,0.12547422186721732,2024-07-31 02:00:00
0.1285187726199421,0.1220773250912159,2024-08-01 02:00:00
0.12815803035030318,0.11931984474414968,2024-08-02 02:00:00
0.12749341301755135,0.11121028836513125,2024-08-03 02:00:00
0.12673977526537997,0.10827565033718077,2024-08-04 02:00:00
0.125833743730416,0.10363597112379895,2024-08-05 02:00:00
0.12460278217719804,0.09444422412335783,2024-08-06 02:00:00
0.12349293226110787,0.09630160931689845,2024-08-07 02:00:00
0.1224007325193727,0.095641838846861,2024-08-08 02:00:00
0.12181419126159171,0.10744393044595758,2024-08-09 02:00:00
0.12111422456229479,0.1039650404295201,2024-08-10 02:00:00
0.12048910031589953,0.10517355627921562,2024-08-11 02:00:00
0.11970796840101489,0.10057023648634127,2024-08-12 02:00:00
0.11923498123538306,0.10764679567740344,2024-08-13 02:00:00
0.11873434975192147,0.1064688784071125,2024-08-14 02:00:00
0.11809884791370007,0.10252905287727541,2024-08-15 02:00:00
0.11739988420321634,0.100275273296365,2024-08-16 02:00:00
0.11673057234151447,0.10033243172981855,2024-08-17 02:00:00
0.11618033966241514,0.10269963902448154,2024-08-18 02:00:00
0.11554942214067297,0.10009194285798964,2024-08-19 02:00:00
